stable_viral_candidate_id	viral_candidate_branch	seq_name	context_original_contig_id	context_assembly_id	context_assembly_path	context_length	context_sequence_md5	context_basalt_match_method	context_basalt_status	context_basalt_bins	context_basalt_runs	context_basalt_assemblies	context_max_completeness	context_min_contamination	genomad_length	genomad_topology	genomad_coordinates	genomad_n_genes	genomad_genetic_code	genomad_virus_score	genomad_fdr	genomad_n_hallmarks	genomad_marker_enrichment	genomad_taxonomy	checkv_contig_length	checkv_provirus	checkv_proviral_length	checkv_gene_count	checkv_viral_genes	checkv_host_genes	checkv_checkv_quality	checkv_miuvig_quality	checkv_completeness	checkv_completeness_method	checkv_contamination	checkv_kmer_freq	checkv_warnings
DOGMAG_VIR000051	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_2585	contig_2585	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	28833	9b4d8ad009b47aa047ef8197d0b7f4ec		unbinned						28833	No terminal repeats	NA	66	11	0.9584	NA	9	29.0004	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	28833	No	NA	66	27	0	Medium-quality	Genome-fragment	76.48	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000052	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_2650	contig_2650	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	39764	43c3e0c3345f2a93964958a11b241a2f		unbinned						39764	No terminal repeats	NA	57	11	0.9758	NA	3	12.9780	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	39764	No	NA	57	5	0	Medium-quality	Genome-fragment	55.24	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000053	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_2663	contig_2663	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	105804	adccde1c86c008d374a3dd590433a7d4		unbinned						105804	No terminal repeats	NA	154	15	0.9728	NA	13	78.5816	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	105804	No	NA	154	27	2	Medium-quality	Genome-fragment	55.68	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000054	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_2794	contig_2794	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	65519	2b8dbc9426768182b35669d9bf4da02f		unbinned						65519	No terminal repeats	NA	135	11	0.9712	NA	17	83.4939	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	65519	No	NA	135	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000055	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_2834	contig_2834	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	10808	758abc418ca63ba9a794f670178316fc		unbinned						10808	No terminal repeats	NA	27	11	0.8921	NA	1	12.6408	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	10808	No	NA	27	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000056	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_286|provirus_499601_508950	contig_286	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	629814	8ddf4632656ca366619bb6912d91b822		unbinned						9350	Provirus	499601-508950	17	11	0.9649	NA	0	7.0721	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	9350	No	NA	17	2	0	Medium-quality	Genome-fragment	79.41	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000057	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_3110	contig_3110	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	167999	7e3c8189e90177c926a2e9f0e417223a		unbinned						167999	No terminal repeats	NA	312	11	0.9808	NA	56	301.7367	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae	167999	No	NA	312	185	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000058	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_3149	contig_3149	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	19643	db170ffb9af5f3bc0162eea5e8013679		unbinned						19643	No terminal repeats	NA	39	11	0.9435	NA	2	23.9769	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	19643	No	NA	39	5	0	Medium-quality	Genome-fragment	51.2	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000059	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_3353	contig_3353	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	25169	caa5a34b89e5d9ba117efa2db57418f2		unbinned						25169	No terminal repeats	NA	34	11	0.9643	NA	20	36.9516	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	25169	No	NA	34	23	0	Medium-quality	Genome-fragment	65.13	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000060	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_3369	contig_3369	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	25386	19df6d2be3373d6720cf1e255fc75dc8		unbinned						25386	No terminal repeats	NA	52	11	0.9706	NA	2	17.9775	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	25386	No	NA	52	14	0	Medium-quality	Genome-fragment	56.92	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000061	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_3370|provirus_2_46821	contig_3370	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	57276	1a73d40cbcd4577a3f90e84251263cc5		unbinned						46820	Provirus	2-46821	99	11	0.9575	NA	6	32.3171	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	46820	No	NA	99	21	2	Medium-quality	Genome-fragment	79.3	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000062	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_34|provirus_347_23797	contig_34	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	38975	4378c130082f1c54c0be92528925858b		unbinned						23451	Provirus	347-23797	34	11	0.9507	NA	5	27.8519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	23451	No	NA	35	6	1	Medium-quality	Genome-fragment	52.06	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000063	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_3513	contig_3513	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	74551	fd6d003a16524f994d1bdeba8ba5fca2		unbinned						74551	No terminal repeats	NA	117	11	0.9625	NA	17	78.6243	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	74551	No	NA	117	24	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000064	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_4415	contig_4415	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	31780	3ce58831712ead214e25f3930e19eeca		unbinned						31780	No terminal repeats	NA	58	11	0.9791	NA	11	44.3517	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	31780	No	NA	58	12	0	Medium-quality	Genome-fragment	52.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000065	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_4685	contig_4685	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	34033	702aacbaf058ce701a95b58cdc86cb57		unbinned						34033	No terminal repeats	NA	56	11	0.9494	NA	10	24.9082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	34033	No	NA	56	16	0	High-quality	High-quality	99.08	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000066	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_4991	contig_4991	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	33497	baab667c42c0c1cc47bbd51cef56be84		unbinned						33497	No terminal repeats	NA	51	11	0.9816	NA	11	35.3878	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae	33497	No	NA	51	21	0	Medium-quality	Genome-fragment	71.83	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000067	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_5031	contig_5031	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	23527	392ce2e7c58442b0fa14940fd6f581d5		unbinned						23527	No terminal repeats	NA	38	11	0.9799	NA	4	20.6492	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	23527	No	NA	38	8	0	Medium-quality	Genome-fragment	66.59	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000068	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_5389	contig_5389	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	88729	8fdd44aa2d183ad188f62e6fb5307e81		unbinned						88729	No terminal repeats	NA	184	11	0.9219	NA	10	31.5873	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	88729	No	NA	184	25	4	Medium-quality	Genome-fragment	78.12	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000069	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_5404	contig_5404	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	117721	0bca7d0071748bbd86614eefb0c65f80		unbinned						117721	No terminal repeats	NA	143	11	0.9613	NA	4	51.8388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	117721	No	NA	143	38	3	High-quality	High-quality	96.7	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000070	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_5436|provirus_3467_28940	contig_5436	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	28940	756bac67ecd5c56b0c35b932a4c98701		unbinned						25474	Provirus	3467-28940	46	11	0.9500	NA	14	37.1691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	25474	No	NA	46	22	0	Medium-quality	Genome-fragment	62.47	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000071	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_5454	contig_5454	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	51925	12e08a526be81f9d939c538c7175ca98		unbinned						51925	No terminal repeats	NA	106	11	0.9782	NA	18	96.1381	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	51925	No	NA	106	25	1	Medium-quality	Genome-fragment	86.99	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000072	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_569|provirus_1026050_1188549	contig_569	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	1190114	60fed26d877e36849b46c9f5cbdd51d9		unbinned						162500	Provirus	1026050-1188549	232	11	0.9756	NA	14	77.5083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	162500	Yes	153130	216	45	11	High-quality	High-quality	99.12	AAI-based (high-confidence)	5.77	1.0	
DOGMAG_VIR000073	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_635|provirus_2_23877	contig_635	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	393189	9d7f16aa335868142cd85cbddf5685b1		unbinned						23876	Provirus	2-23877	28	11	0.9690	NA	11	30.0610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	23876	No	NA	28	16	0	Medium-quality	Genome-fragment	56.68	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000074	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_635|provirus_66598_115971	contig_635	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	393189	9d7f16aa335868142cd85cbddf5685b1		unbinned						49374	Provirus	66598-115971	64	11	0.9675	NA	13	61.2942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	49374	No	NA	64	28	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000075	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_849	contig_849	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	21450	adfeb0e072144cb69f37317d661d268e		unbinned						21450	No terminal repeats	NA	32	11	0.9691	NA	6	34.0690	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	21450	No	NA	32	5	1	Medium-quality	Genome-fragment	50.08	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000076	unbinned/free-virus	lr_flye_meta_dogfirst_alma__contig_949|provirus_43_70394	contig_949	lr_flye_meta_dogfirst_alma	assemblies/lr_flye_meta_dogfirst_alma.fasta	89789	d1ec17b6fcb52305abefe95b7253591b		unbinned						70352	Provirus	43-70394	103	11	0.9637	NA	11	58.3624	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	70352	No	NA	108	35	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000077	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_1051|provirus_105547_141531	contig_1051	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	141607	adfa477ae8712096a69bede34e413278		unbinned						35985	Provirus	105547-141531	73	11	0.9552	NA	0	14.1697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	35985	No	NA	74	1	11	Medium-quality	Genome-fragment	54.72	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000078	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_1272|provirus_114_109389	contig_1272	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	163232	b908958f4f96391d4006173be786f2f6		unbinned						109276	Provirus	114-109389	225	11	0.9728	NA	4	76.6728	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	109276	Yes	107903	225	25	4	High-quality	High-quality	91.13	AAI-based (high-confidence)	1.26	1.0	
DOGMAG_VIR000079	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_1533	contig_1533	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	7020	9110611cc8685a8179da4d1f0fd1fedc		unbinned						7020	No terminal repeats	NA	12	11	0.7135	NA	1	0.9613	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;	7020	No	NA	12	1	1	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000080	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_1585|provirus_672403_733259	contig_1585	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	734473	0fb7004a66ffaaa6f4b7feeb56ed050e		unbinned						60857	Provirus	672403-733259	122	11	0.9730	NA	6	78.1940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	60857	No	NA	128	32	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.02	
DOGMAG_VIR000081	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_1752	contig_1752	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	63918	c9e3e1c943d29bd64143f16439a2a3f3		unbinned						63918	No terminal repeats	NA	122	11	0.9797	NA	12	62.1621	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	63918	No	NA	122	37	0	High-quality	High-quality	95.71	HMM-based (lower-bound)	0.0	1.09	
DOGMAG_VIR000082	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_1791	contig_1791	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	32559	31ee9ba93c949cedd3e9eb8ad150bff3		unbinned						32559	No terminal repeats	NA	54	11	0.9662	NA	7	25.5336	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	32559	No	NA	54	9	0	Medium-quality	Genome-fragment	68.74	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000083	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_2131	contig_2131	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	50911	5cd6d2ba861df99675c62fb75ca5117b		unbinned						50911	No terminal repeats	NA	119	11	0.9299	NA	9	41.7360	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	50911	No	NA	119	17	3	Medium-quality	Genome-fragment	84.51	HMM-based (lower-bound)	0.0	1.01	
DOGMAG_VIR000084	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_2232	contig_2232	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	68499	738708c55e4a22624a8dbabc005fc28d		unbinned						68499	No terminal repeats	NA	112	11	0.8937	NA	1	24.9453	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	68499	No	NA	112	4	0	Medium-quality	Genome-fragment	53.73	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000085	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_2378	contig_2378	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	6476	536c244e980fe36543ac6c93e9f981bf		unbinned						6476	No terminal repeats	NA	15	11	0.9756	NA	0	3.1291	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae	6476	No	NA	15	3	0	High-quality	High-quality	92.32	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000086	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_2439	contig_2439	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	271605	6dfcfedc501db674e68bfd01ee42f79a		unbinned						271605	No terminal repeats	NA	446	11	0.9647	NA	6	58.6395	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	271605	No	NA	446	21	4	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.03	
DOGMAG_VIR000087	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_2469	contig_2469	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	60179	dfc0a8be0714b759a6a97df6f666a8bb		unbinned						60179	No terminal repeats	NA	111	11	0.9553	NA	5	21.3213	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	60179	No	NA	111	19	0	Medium-quality	Genome-fragment	89.46	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000088	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_2599	contig_2599	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	66791	1e0eae96d95fd4d1578dabe6d324a745		unbinned						66791	No terminal repeats	NA	111	11	0.9659	NA	8	71.7894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	66791	No	NA	111	34	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000089	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_266	contig_266	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	28770	18b1ee2045e0fb36997eff75f9c62854		unbinned						28770	No terminal repeats	NA	70	11	0.9289	NA	7	25.7148	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	28770	No	NA	70	11	0	Medium-quality	Genome-fragment	61.57	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000090	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_2788	contig_2788	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	189432	4ce696f93aef92302c30723215567911		unbinned						189432	No terminal repeats	NA	294	15	0.9805	NA	6	165.6125	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	189432	No	NA	294	23	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000091	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_2815	contig_2815	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	26718	6451c18d9f4b455a29bdadce9a6446e1		unbinned						26718	No terminal repeats	NA	51	11	0.9420	NA	0	11.4361	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	26718	No	NA	51	3	0	Medium-quality	Genome-fragment	54.28	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000092	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_2924	contig_2924	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	50271	b632872018fec942e29ecf43678f53d2		unbinned						50271	No terminal repeats	NA	104	11	0.9797	NA	18	64.9210	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	50271	No	NA	104	10	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000093	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_3	contig_3	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	113946	985abe803c6d6cc57a4e3a0422148292		unbinned						113946	No terminal repeats	NA	204	11	0.9717	NA	7	45.6882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	113946	No	NA	204	23	1	Medium-quality	Genome-fragment	59.55	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000094	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_315	contig_315	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	19987	89a235953506895bfb6bc22dc3348001		unbinned						19987	No terminal repeats	NA	34	11	0.9570	NA	4	14.2903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	19987	No	NA	34	3	0	Medium-quality	Genome-fragment	53.66	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000095	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_3442|provirus_7295_44030	contig_3442	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	45548	56ea9292f296a7c8247ada7d8f668ebe		unbinned						36736	Provirus	7295-44030	77	11	0.9768	NA	4	43.5142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	36736	No	NA	75	16	0	Medium-quality	Genome-fragment	78.31	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000096	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_3547	contig_3547	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	43056	e91b4b44456fed690d644c2b7af12b15		unbinned						43056	No terminal repeats	NA	103	11	0.9329	NA	12	24.6071	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	43056	No	NA	103	12	0	Medium-quality	Genome-fragment	65.87	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000097	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_3612|provirus_219_49043	contig_3612	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	79051	6d26e6fb62888bb62811e0818df4a94c		unbinned						48825	Provirus	219-49043	72	11	0.9497	NA	7	31.2443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	48825	No	NA	74	14	2	Medium-quality	Genome-fragment	82.66	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000098	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_3901	contig_3901	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	24385	a391de808d43a66f9f7c544bc0734e8c		unbinned						24385	No terminal repeats	NA	40	11	0.9745	NA	1	13.7655	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	24385	No	NA	40	3	0	Medium-quality	Genome-fragment	65.22	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000099	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_4000	contig_4000	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	37175	335623b5df540a2ae07485a0309b0845		unbinned						37175	No terminal repeats	NA	72	11	0.9253	NA	12	23.1241	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	37175	No	NA	72	22	1	Medium-quality	Genome-fragment	53.58	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000100	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_4144	contig_4144	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	65709	731a69004c0569c15f664e9959caf32b		unbinned						65709	No terminal repeats	NA	109	11	0.7140	NA	0	5.2531	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	65709	No	NA	109	2	2	Medium-quality	Genome-fragment	52.58	HMM-based (lower-bound)	0.0	1.04	
DOGMAG_VIR000101	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_4553	contig_4553	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	6163	3eda76e5ead899dff93a26f60ef72929		unbinned						6163	No terminal repeats	NA	10	11	0.9561	NA	0	3.4366	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae	6163	No	NA	10	3	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000102	unbinned/free-virus	lr_flye_meta_dogfirst_ancsi__contig_4680	contig_4680	lr_flye_meta_dogfirst_ancsi	assemblies/lr_flye_meta_dogfirst_ancsi.fasta	73437	90295e300bbade81a73cc8b001c5405f		unbinned						73437	No terminal repeats	NA	143	11	0.9560	NA	8	57.0049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	73437	No	NA	143	21	0	Medium-quality	Genome-fragment	80.72	HMM-based (lower-bound)	0.0	1.0	
