stable_candidate_id	original_bin_group	candidate_id	selected_fasta_name	reselected_fasta_path	source_fasta_name	source_origin	source_path	size_bytes	sha256	binner_or_reassembly_class	source_assembly	binner_family_from_existing_summary	completeness	contamination	quality_score_completeness_minus_5x_contamination	n50	genome_size	quality_class	candidate_count_in_original_group	eligible_candidate_count_in_original_group	drep99_retained_by_internal_filter	drep99_cluster_id	drep99_representative	drep99_is_representative	drep95_retained_by_internal_filter	drep95_cluster_id	drep95_representative	drep95_is_representative	gtdb_taxonomy_scope	gtdb_gtdb_domain_summary	gtdb_classification	gtdb_classification_method	gtdb_closest_genome_ani	gtdb_closest_genome_af	gtdb_note	gtdb_domain	gtdb_phylum	gtdb_class	gtdb_order	gtdb_family	gtdb_genus	gtdb_species
DOGMAG_MAGC000029	bin93	bin93_mag_polished.fa	bin93__bin93_mag_polished.fa.fa	reselected_mq_candidates/bin93__bin93_mag_polished.fa.fa	bin93_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin93_mag_polished.fa	2680916	f190d06b1aa50f3497695968ca8c375c42a1b5de23e4c903b7d135a1c3d9fdc1	BASALT polished	bin93_mag_polished	unknown	67.61	5.93	37.96	194233.0	2680061.0	medium-quality	4	1	yes	106_24	bin10415__bin10415_mag_polished.fa.fa	no	yes	99_2	bin3958__bin3958_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii	ani_screen	98.28	0.828	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia hansenii
DOGMAG_MAGC000030	bin94	bin94_mag_polished.fa	bin94__bin94_mag_polished.fa.fa	reselected_mq_candidates/bin94__bin94_mag_polished.fa.fa	bin94_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin94_mag_polished.fa	3028597	f2cd06ae75310fa499f5fa89583a27c0f7d11e33e4143314d52900c4a5b09557	BASALT polished	bin94_mag_polished	unknown	68.86	6.7	35.36	232547.0	3027985.0	medium-quality	3	1	yes	110_6	bin94__bin94_mag_polished.fa.fa	yes	yes	103_1	bin2939__bin2939_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp026169535	ani_screen	98.89	0.866	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp026169535
DOGMAG_MAGC000031	bin95	bin95_mag_polished.fa	bin95__bin95_mag_polished.fa.fa	reselected_mq_candidates/bin95__bin95_mag_polished.fa.fa	bin95_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin95_mag_polished.fa	2591701	c0c173415e28d58aa804165191a2f717527b97d3535838c199cab4fb7e161196	BASALT polished	bin95_mag_polished	unknown	71.51	2.7	58.010000000000005	510349.0	2591170.0	medium-quality	3	1	yes	126_3	bin2129__bin2129_mag_polished.fa.fa	no	yes	118_1	bin9019__bin9019_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius	ani_screen	96.97	0.745	classification based on ANI only	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
DOGMAG_MAGC000032	bin98	bin98_mag_polished.fa	bin98__bin98_mag_polished.fa.fa	reselected_mq_candidates/bin98__bin98_mag_polished.fa.fa	bin98_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin98_mag_polished.fa	2853733	fcda7675e036be204970fc3d2d85c7ddb74fc33e3aafdb946c8a52ecb3497ae1	BASALT polished	bin98_mag_polished	unknown	93.04	2.81	78.99000000000001	2704387.0	2853577.0	high-completeness/low-contamination	4	2	yes	106_36	bin98__bin98_mag_polished.fa.fa	yes	yes	99_2	bin3958__bin3958_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii	ani_screen	98.39	0.824	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia hansenii
DOGMAG_MAGC000033	bin99	bin99_SPAdes_hybrid_re-assembly_contigs.fa	bin99__bin99_SPAdes_hybrid_re-assembly_contigs.fa.fa	reselected_mq_candidates/bin99__bin99_SPAdes_hybrid_re-assembly_contigs.fa.fa	bin99_SPAdes_hybrid_re-assembly_contigs.fa	final_basalt_binset	BASALT_final_binset/bin99_SPAdes_hybrid_re-assembly_contigs.fa	2224060	bf50d867cacf7b34abd51d83f29caa9f4f0e66758e427343d259b0e501ab2aab	SPAdes hybrid reassembly	bin99_SPAdes_hybrid_re-assembly_contigs	unknown	50.79	1.7	42.29	7542.0	2199619.0	medium-quality	4	1	yes	77_3	bin99__bin99_SPAdes_hybrid_re-assembly_contigs.fa.fa	yes	yes	74_1	bin6508__bin6508_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__Peptacetobacter sp900550335	ani_screen	97.2	0.629	classification based on ANI only	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptacetobacter	Peptacetobacter sp900550335
DOGMAG_MAGC000034	bin102	bin102_mag_polished.fa	bin102__bin102_mag_polished.fa.fa	reselected_mq_candidates/bin102__bin102_mag_polished.fa.fa	bin102_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin102_mag_polished.fa	1561477	6160302be2a6f4380264cfe7d1e0d738617166f25554a2cd1e661ee33a53dc86	BASALT polished	bin102_mag_polished	unknown	78.37	1.07	73.02000000000001	42971.0	1559946.0	medium-quality	2	1	yes	22_8	bin102__bin102_mag_polished.fa.fa	yes	yes	21_1	bin5173__bin5173_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Aphodousia;s__Aphodousia sp937906995	ani_screen	98.87	0.869	classification based on ANI only	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	Aphodousia	Aphodousia sp937906995
DOGMAG_MAGC000035	bin104	bin104_mag_polished.fa	bin104__bin104_mag_polished.fa.fa	reselected_mq_candidates/bin104__bin104_mag_polished.fa.fa	bin104_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin104_mag_polished.fa	1867443	cffc98924328af200a420d0d70ecd59613d1bbccb2d5bbc74f893cfbe6314856	BASALT polished	bin104_mag_polished	unknown	76.98	3.54	59.28	1113998.0	1867389.0	medium-quality	4	2	yes	68_9	bin511__bin511_mag_polished.fa.fa	no	yes	65_1	bin10663__bin10663_SPAdes_hybrid_re-assembly_contigs.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	ani_screen	98.25	0.883	classification based on ANI only	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis
DOGMAG_MAGC000036	bin108	bin108_mag_polished.fa	bin108__bin108_mag_polished.fa.fa	reselected_mq_candidates/bin108__bin108_mag_polished.fa.fa	bin108_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin108_mag_polished.fa	2145021	180a254173cb5a802904368936b705a3b2a86d7e30e70338bc7b60fa4148a36c	BASALT polished	bin108_mag_polished	unknown	83.44	7.02	48.34	198360.0	2143994.0	medium-quality	4	1	yes	39_5	bin6392__bin6392_mag_polished.fa.fa	no	yes	38_1	bin5163__bin5163_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis	ani_screen	98.85	0.875	classification based on ANI only	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	Allobaculum stercoricanis
DOGMAG_MAGC000037	bin109	bin109_mag_polished.fa	bin109__bin109_mag_polished.fa.fa	reselected_mq_candidates/bin109__bin109_mag_polished.fa.fa	bin109_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin109_mag_polished.fa	1712751	b76b55b57adfd8874dd073d90cc9f9a397223fe6595307b610da6c39f4fb6804	BASALT polished	bin109_mag_polished	unknown	68.99	3.69	50.53999999999999	98715.0	1711976.0	medium-quality	1	1	yes	81_4	bin109__bin109_mag_polished.fa.fa	yes	yes	76_1	bin4508__bin4508_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	ani_screen	98.58	0.686	classification based on ANI only	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A sp900552855
DOGMAG_MAGC000038	bin110	bin110_mag_polished.fa	bin110__bin110_mag_polished.fa.fa	reselected_mq_candidates/bin110__bin110_mag_polished.fa.fa	bin110_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin110_mag_polished.fa	3392780	3efee526bab7095c1edd90b2743c7df3bb31b4b3ac75550e5dd5d567eebed724	BASALT polished	bin110_mag_polished	unknown	72.76	8.12	32.16000000000001	89221.0	3390633.0	medium-quality	4	1	yes	103_3	bin3153__bin3153_mag_polished.fa.fa	no	yes	97_1	bin6265__bin6265_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900753905	ani_screen	98.88	0.728	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp900753905
DOGMAG_MAGC000039	bin111	bin111_mag_polished.fa	bin111__bin111_mag_polished.fa.fa	reselected_mq_candidates/bin111__bin111_mag_polished.fa.fa	bin111_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin111_mag_polished.fa	3770941	35f3bc8812456ef483ccd7fc277b66e37b9afa6795300fdac04dac9471adf768	BASALT polished	bin111_mag_polished	unknown	95.5	3.36	78.7	449851.0	3770390.0	high-completeness/low-contamination	4	1	yes	133_20	bin3898__bin3898_mag_polished.fa.fa	no	yes	125_1	bin4164__bin4164_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B	ani_screen	98.05	0.762	classification based on ANI only	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri_B
DOGMAG_MAGC000040	bin114	bin114_SPAdes_hybrid_re-assembly_contigs.fa	bin114__bin114_SPAdes_hybrid_re-assembly_contigs.fa.fa	reselected_mq_candidates/bin114__bin114_SPAdes_hybrid_re-assembly_contigs.fa.fa	bin114_SPAdes_hybrid_re-assembly_contigs.fa	final_basalt_binset	BASALT_final_binset/bin114_SPAdes_hybrid_re-assembly_contigs.fa	2564115	6544c5ddc028e8f519c94e0b338e6f0c350db14a1324c64aa7389aaa44107b52	SPAdes hybrid reassembly	bin114_SPAdes_hybrid_re-assembly_contigs	unknown	91.37	0.27	90.02000000000001	39454.0	2558973.0	high-completeness/low-contamination	4	4	yes	115_16	bin114__bin114_SPAdes_hybrid_re-assembly_contigs.fa.fa	yes	yes	107_1	bin9587__bin9587_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345	ani_screen	98.67	0.873	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900541345
DOGMAG_MAGC000041	bin115	bin115_mag_polished.fa	bin115__bin115_mag_polished.fa.fa	reselected_mq_candidates/bin115__bin115_mag_polished.fa.fa	bin115_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin115_mag_polished.fa	2992857	214156c3cca1a0b8e5aa963a4aff08f39970d8d2c72132b7ac7fdb6fa491ed21	BASALT polished	bin115_mag_polished	unknown	59.68	6.49	27.229999999999997	335043.0	2992362.0	medium-quality	4	1	yes	104_28	bin115__bin115_mag_polished.fa.fa	yes	yes	98_1	bin9125__bin9125_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900556555	ani_screen	96.29	0.652	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp900556555
DOGMAG_MAGC000042	bin118	bin118_mag_polished.fa	bin118__bin118_mag_polished.fa.fa	reselected_mq_candidates/bin118__bin118_mag_polished.fa.fa	bin118_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin118_mag_polished.fa	1712751	353fcd46800939cc58d4e71cbde690890d486185d541383302fbac8a449e41c9	BASALT polished	bin118_mag_polished	unknown	68.99	3.69	50.53999999999999	98715.0	1711976.0	medium-quality	1	1	yes	81_4	bin109__bin109_mag_polished.fa.fa	no	yes	76_1	bin4508__bin4508_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	ani_screen	98.58	0.686	classification based on ANI only	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A sp900552855
DOGMAG_MAGC000043	bin119	bin119_mag_polished.fa	bin119__bin119_mag_polished.fa.fa	reselected_mq_candidates/bin119__bin119_mag_polished.fa.fa	bin119_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin119_mag_polished.fa	3081775	0c8450c5e7af2396247a2d38ef5a701011329d7dd84d6c513e0a7108e7e4c1fd	BASALT polished	bin119_mag_polished	unknown	86.55	4.38	64.65	234276.0	3081140.0	medium-quality	4	1	yes	82_6	bin8903__bin8903_mag_polished.fa.fa	no	yes	77_1	bin8903__bin8903_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625	ani_screen	98.79	0.89	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster sp001517625
DOGMAG_MAGC000044	bin121	bin121_mag_polished.fa	bin121__bin121_mag_polished.fa.fa	reselected_mq_candidates/bin121__bin121_mag_polished.fa.fa	bin121_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin121_mag_polished.fa	3882147	fc5dc1fbae1252db38263101471c6605539ac2d7b2d47354c77220676b9326f6	BASALT polished	bin121_mag_polished	unknown	93.65	0.72	90.05000000000001	35557.0	3877325.0	high-completeness/low-contamination	4	1	yes	21_3	bin121__bin121_mag_polished.fa.fa	yes	yes	20_1	bin121__bin121_mag_polished.fa.fa	yes	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	ani_screen	98.63	0.936	classification based on ANI only	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium callanderi
DOGMAG_MAGC000045	bin123	bin123_mag_polished.fa	bin123__bin123_mag_polished.fa.fa	reselected_mq_candidates/bin123__bin123_mag_polished.fa.fa	bin123_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin123_mag_polished.fa	2831734	22126336eef46dcdb5ef9902926b9957395a64c5ad43a52877afbd832eb4315f	BASALT polished	bin123_mag_polished	unknown	79.69	7.25	43.44	174655.0	2830987.0	medium-quality	4	1	yes	101_13	bin2344__bin2344_mag_polished.fa.fa	no	yes	95_1	bin6077__bin6077_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Gallintestinimicrobium;s__Gallintestinimicrobium sp900539715	ani_screen	98.62	0.817	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Gallintestinimicrobium	Gallintestinimicrobium sp900539715
DOGMAG_MAGC000046	bin128	bin128_mag_polished.fa	bin128__bin128_mag_polished.fa.fa	reselected_mq_candidates/bin128__bin128_mag_polished.fa.fa	bin128_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin128_mag_polished.fa	2353760	525a95239f110b44b282f033aa099bf834cdeb39a8ce36d2febc13fec34d20ab	BASALT polished	bin128_mag_polished	unknown	63.98	4.59	41.03	107140.0	2352705.0	medium-quality	4	1	yes	108_1	bin4392__bin4392_mag_polished.fa.fa	no	yes	101_1	bin6213__bin6213_SPAdes_hybrid_re-assembly_contigs.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia argi	ani_screen	97.44	0.759	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia argi
DOGMAG_MAGC000047	bin141	bin141_mag_polished.fa	bin141__bin141_mag_polished.fa.fa	reselected_mq_candidates/bin141__bin141_mag_polished.fa.fa	bin141_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin141_mag_polished.fa	2661952	b2ef05c48533e7fd23a1a33642813dde1a72c7151bc31d005634a6a8e7f36476	BASALT polished	bin141_mag_polished	unknown	58.98	2.86	44.68	141684.0	2660869.0	medium-quality	1	1	yes	126_5	bin9019__bin9019_mag_polished.fa.fa	no	yes	118_1	bin9019__bin9019_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius	ani_screen	96.97	0.751	classification based on ANI only	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
DOGMAG_MAGC000048	bin142	bin142_SPAdes_hybrid_re-assembly_contigs.fa	bin142__bin142_SPAdes_hybrid_re-assembly_contigs.fa.fa	reselected_mq_candidates/bin142__bin142_SPAdes_hybrid_re-assembly_contigs.fa.fa	bin142_SPAdes_hybrid_re-assembly_contigs.fa	final_basalt_binset	BASALT_final_binset/bin142_SPAdes_hybrid_re-assembly_contigs.fa	2358393	69d3f3bfd544639dd403e22b72f9b5be841df2958a6cd5d9ff246ce1d6962369	SPAdes hybrid reassembly	bin142_SPAdes_hybrid_re-assembly_contigs	unknown	85.88	1.39	78.92999999999999	18944.0	2346251.0	medium-quality	4	3	yes	78_13	bin6964__bin6964_SPAdes_hybrid_re-assembly_contigs.fa.fa	no	yes	74_2	bin6964__bin6964_SPAdes_hybrid_re-assembly_contigs.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__Peptacetobacter hiranonis	ani_screen	97.82	0.78	classification based on ANI only	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptacetobacter	Peptacetobacter hiranonis
DOGMAG_MAGC000049	bin147	bin147_mag_polished.fa	bin147__bin147_mag_polished.fa.fa	reselected_mq_candidates/bin147__bin147_mag_polished.fa.fa	bin147_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin147_mag_polished.fa	3514532	19bd5551a0d230134f45d64ca57f1fb39a9eff347d8b5f26cf616728b0fb42bd	BASALT polished	bin147_mag_polished	unknown	88.52	3.08	73.11999999999999	180779.0	3513505.0	medium-quality	4	2	yes	133_18	bin147__bin147_mag_polished.fa.fa	yes	yes	125_1	bin4164__bin4164_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B	ani_screen	98.19	0.788	classification based on ANI only	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri_B
DOGMAG_MAGC000050	bin150	bin150_mag_polished.fa	bin150__bin150_mag_polished.fa.fa	reselected_mq_candidates/bin150__bin150_mag_polished.fa.fa	bin150_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin150_mag_polished.fa	1717570	c75ca1ac14334adaf52437c764823ea6a92fda9effe488c2b5fc6443e085e2a8	BASALT polished	bin150_mag_polished	unknown	73.94	0.16	73.14	1504093.0	1717516.0	medium-quality	4	1	yes	39_6	bin150__bin150_mag_polished.fa.fa	yes	yes	38_1	bin5163__bin5163_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis	ani_screen	98.87	0.931	classification based on ANI only	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	Allobaculum stercoricanis
DOGMAG_MAGC000051	bin151	bin151_mag_polished.fa	bin151__bin151_mag_polished.fa.fa	reselected_mq_candidates/bin151__bin151_mag_polished.fa.fa	bin151_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin151_mag_polished.fa	1123294	f8de966f69cf638e7ebc64fa64b0bfd60de31e0140a06095e58766299fa2a9db	BASALT polished	bin151_mag_polished	unknown	51.46	2.91	36.91	382245.0	1123159.0	medium-quality	1	1	no				no				not_in_drep99_retained_set													
DOGMAG_MAGC000052	bin153	bin153_mag_polished.fa	bin153__bin153_mag_polished.fa.fa	reselected_mq_candidates/bin153__bin153_mag_polished.fa.fa	bin153_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin153_mag_polished.fa	2468710	1bbbb46de9c2ce66f64a7bae63ca5392d63b9f06c7462039e19a237d73b3b54f	BASALT polished	bin153_mag_polished	unknown	76.81	2.51	64.26	69224.0	2467319.0	medium-quality	4	1	yes	113_3	bin7456__bin7456_mag_polished.fa.fa	no	yes	105_1	bin7456__bin7456_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp030536995	ani_screen	99.12	0.928	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp030536995
DOGMAG_MAGC000053	bin157	bin157_mag_polished.fa	bin157__bin157_mag_polished.fa.fa	reselected_mq_candidates/bin157__bin157_mag_polished.fa.fa	bin157_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin157_mag_polished.fa	2269114	90374f11077cf3165d697e8c1cf79721b185870d695b33a7f613e7407a22d819	BASALT polished	bin157_mag_polished	unknown	51.62	2.92	37.019999999999996	35297.0	2266463.0	medium-quality	4	1	no				no				not_in_drep99_retained_set													
DOGMAG_MAGC000054	bin158	bin158_SPAdes_hybrid_re-assembly_contigs.fa	bin158__bin158_SPAdes_hybrid_re-assembly_contigs.fa.fa	reselected_mq_candidates/bin158__bin158_SPAdes_hybrid_re-assembly_contigs.fa.fa	bin158_SPAdes_hybrid_re-assembly_contigs.fa	final_basalt_binset	BASALT_final_binset/bin158_SPAdes_hybrid_re-assembly_contigs.fa	1317913	8f21cc5dfc5c052b915831bef48a7b10e426cb48926feec437a2b03cd65305a8	SPAdes hybrid reassembly	bin158_SPAdes_hybrid_re-assembly_contigs	unknown	63.16	2.75	49.41	12113.0	1306471.0	medium-quality	4	1	yes	8_6	bin158__bin158_SPAdes_hybrid_re-assembly_contigs.fa.fa	yes	yes	7_1	bin4473__bin4473_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis	ani_screen	96.82	0.832	classification based on ANI only	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella intestinalis
DOGMAG_MAGC000055	bin159	bin159_mag_polished.fa	bin159__bin159_mag_polished.fa.fa	reselected_mq_candidates/bin159__bin159_mag_polished.fa.fa	bin159_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin159_mag_polished.fa	4002443	b72fd5f133654f7ae5e045ce8cd7ab2921ebcb1bdb81e4bb9ab1b3edc7967da2	BASALT polished	bin159_mag_polished	unknown	82.64	3.8	63.64	348065.0	4001416.0	medium-quality	4	2	yes	133_20	bin3898__bin3898_mag_polished.fa.fa	no	yes	125_1	bin4164__bin4164_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B	ani_screen	98.05	0.762	classification based on ANI only	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri_B
